pcon,lab_pc_17,cons_pc_17,lib_pc_17,refno,Constituency,Estimated Leave proportion,Known result,han_est_leave,Notes,Region,Errors,X10,index_mp,party,name_mp,brexit_vote,rebel,payroll,cabinet,lab_min_con_17,bfb_Seat,bfb_Con,bfb_Lab,bfb_LibDem,bfb_Green,bfb_BXP,bfb_Plaid,bfb_Other,bfb_Reco
E14000955,0.46474146591710663,0.46540409977983455,0.030374281256011798,523,"Southampton, Itchen",0.5995870197,NA,0.5995870197,NA,South East,NA,NA,557,Con,Royston Smith,Against,Yes,N,N,-6.626338627279127e-4,"Southampton, Itchen",0.350553506,0.269372694,0.128228782,0.085793358,0.14298893,NA,0.023062731,Lab
E14000956,0.5865083256934525,0.34125748885998763,0.04033857109353346,524,"Southampton, Test",0.5065283649,NA,0.5065283649,NA,South East,NA,NA,629,Lab,Dr Alan Whitehead,Against,No,N,N,0.24525083683346482,"Southampton, Test",0.272309108,0.367065317,0.159153634,0.073597056,0.104875805,NA,0.02299908,Lab
E14000957,0.34002246191011,0.5519272742683986,0.044711915407598904,525,Southend West,0.5724629842,0.5507458096,0.5507458096,http://www.bbc.co.uk/news/uk-politics-38762034,East of England,-0.02171717458,NA,12,Con,Sir David Amess,Against,Yes,N,N,-0.21190481235828862,Southend West,0.425619835,0.188016529,0.178719008,0.059917355,0.121900826,NA,0.025826446,Lab
E14000958,0.3258612061055968,0.3866252398031529,0.2640128451080157,526,Southport,0.455067037,NA,0.455067037,NA,North West,NA,NA,436,Con,Damien Moore,Against,Yes,N,N,-0.060764033697556064,Southport,0.288338658,0.206070288,0.274760383,0.075079872,0.135782748,NA,0.019968051,Lib Dem
E14000959,0.30463932954205325,0.5725231966477102,0.054973560810136685,527,Spelthorne,0.60299599,0.60299599,0.60299599,NA,South East,0,NA,344,Con,Kwasi Kwarteng,For,No,Y,N,-0.267883867105657,Spelthorne,0.401025641,0.151794872,0.207179487,0.059487179,0.154871795,NA,0.025641026,Lib Dem
E14000960,0.2304817712902207,0.43108530123864,0.3239061019684901,490,St Albans,0.3801529694,NA,0.3801529694,NA,East of England,NA,NA,389,Con,Mrs Anne Main,Against,Yes,N,N,-0.20060352994841926,St Albans,0.312563841,0.121552605,0.409601634,0.055158325,0.075587334,NA,0.025536261,Lib Dem
E14000961,0.28986202316830223,0.49538847487641113,0.21474950195528666,491,St Austell and Newquay,0.6350799896,NA,0.6350799896,NA,South West,NA,NA,156,Con,Steve Double,Against,Yes,N,N,-0.2055264517081089,St Austell and Newquay,0.357404022,0.168190128,0.221206581,0.046617916,0.183729433,NA,0.02285192,Lib Dem
E14000962,0.6374099000438055,0.2709171279518936,0.025626219585042413,492,St Helens North,0.582912107,NA,0.582912107,NA,North West,NA,NA,412,Lab,Conor McGinn,Against,No,N,N,0.3664927720919119,St Helens North,0.248197734,0.407826983,0.107106076,0.057672503,0.153450052,NA,0.025746653,Lab
E14000963,0.6784215104186363,0.21812956169874825,0.03972695987595961,493,St Helens South and Whiston,0.5611943015,NA,0.5611943015,NA,North West,NA,NA,510,Lab,Ms Marie Rimmer,Against,No,N,N,0.46029194871988804,St Helens South and Whiston,0.230769231,0.455797933,0.11021814,0.059701493,0.114810563,NA,0.028702641,Lab
E14000964,0.14246671612071996,0.4318119704837387,0.4257213133955413,494,St Ives,0.5512600721,NA,0.5512600721,NA,South West,NA,NA,589,Con,Derek Thomas,Against,Yes,N,N,-0.2893452543630187,St Ives,0.331622177,0.092402464,0.38295687899999997,0.042094456,0.125256674,NA,0.025667351,Lib Dem
E14000965,0.3985632848008628,0.5474154533549033,0.029658731992912718,528,Stafford,0.5721842569,NA,0.5721842569,NA,West Midlands,NA,NA,359,Con,Jeremy Lefroy,For,No,N,N,-0.1488521685540405,Stafford,0.431972789,0.227891157,0.142857143,0.063492063,0.105442177,NA,0.028344671,Lab
E14000966,0.33888702272981747,0.5814130556488635,0.03345649983204568,529,Staffordshire Moorlands,0.6458231542,NA,0.6458231542,NA,West Midlands,NA,NA,52,Con,Karen Bradley,For,No,Y,Y,-0.242526032919046,Staffordshire Moorlands,0.455899198,0.175257732,0.145475372,0.065292096,0.129438717,NA,0.028636884,Lab
E14000967,0.5718020585533599,0.38139764938643805,0.023459029135360483,531,Stalybridge and Hyde,0.5852177268,0.592907293,0.592907293,http://www.bbc.co.uk/news/uk-politics-38762034,North West,0.007689566203,NA,509,Lab,Jonathan Reynolds,Against,No,N,N,0.1904044091669218,Stalybridge and Hyde,0.33226066,0.328238134,0.143201931,0.049074819,0.127111826,NA,0.020112631,Lab
E14000968,0.4340827538670505,0.5027267014008555,0.04119447766943053,532,Stevenage,0.5712019136,NA,0.5712019136,NA,East of England,NA,NA,420,Con,Stephen McPartland,Against,Yes,N,N,-0.06864394753380504,Stevenage,0.337294333,0.26142596,0.190127971,0.054844607,0.13345521,NA,0.02285192,Lab
E14000969,0.63263046408627,0.284156556903524,0.04279799730406316,534,Stockport,0.4815589176,0.4678932179,0.4678932179,http://www.bbc.co.uk/news/uk-politics-38762034,North West,-0.0136656997,NA,107,Lab,Ann Coffey,Against,No,N,N,0.348473907182746,Stockport,0.246391753,0.387628866,0.167010309,0.057731959,0.115463918,NA,0.025773196,Lab
E14000970,0.5687674053965505,0.3648171116987667,0.01511783014673188,535,Stockton North,0.6650023263,NA,0.6650023263,NA,North East,NA,NA,128,Lab,Alex Cunningham,Against,No,N,N,0.20395029369778378,Stockton North,0.309203723,0.387797311,0.080661841,0.045501551,0.15098242,NA,0.025853154,Lab
E14000971,0.4849509512485137,0.4684527348394768,0.01766869797859691,536,Stockton South,0.5780350318,NA,0.5780350318,NA,North East,NA,NA,635,Lab,Dr Paul Williams,Against,No,N,N,0.01649821640903687,Stockton South,0.356164384,0.283105023,0.119634703,0.056621005,0.161643836,NA,0.02283105,Lab
E14000972,0.5154020214210289,0.3978277266556042,0.020515914919294012,537,Stoke-on-Trent Central,0.6501656311,NA,0.6501656311,NA,West Midlands,NA,NA,559,Lab,Gareth Snell,Against,No,N,N,0.11757429476542469,Stoke-on-Trent Central,0.318993507,0.305194805,0.096590909,0.080357143,0.178571429,NA,0.020292208,Lab
E14000973,0.5090700234528311,0.4526157086105394,0.021921217632699948,538,Stoke-on-Trent North,0.7212336987,NA,0.7212336987,NA,West Midlands,NA,NA,546,Lab,Ruth Smeeth,Against,No,N,N,0.05645431484229174,Stoke-on-Trent North,0.352398524,0.304428044,0.080258303,0.0599631,0.179889299,NA,0.023062731,Lab
E14000974,0.47464619812904774,0.4905492923962581,0.01938114655792756,539,Stoke-on-Trent South,0.7084797992,NA,0.7084797992,NA,West Midlands,NA,NA,59,Con,Jack Brereton,For,No,N,N,-0.01590309426721037,Stoke-on-Trent South,0.378600823,0.264403292,0.092592593,0.08127572,0.157407407,NA,0.025720165,Lab
E14000975,0.2821993923888711,0.6318755996162456,0.04441157659098177,540,Stone,0.5804241671,NA,0.5804241671,NA,West Midlands,NA,NA,88,Con,Sir William Cash,Against,Yes,N,N,-0.3496762072273745,Stone,0.452272727,0.147727273,0.175,0.063636364,0.132954546,NA,0.028409091,Lib Dem
E14000976,0.3829850429617057,0.5453696828259256,0.022976556698843745,541,Stourbridge,0.6512021488,0.6366398328,0.6366398328,http://www.bbc.co.uk/news/uk-politics-38762034,West Midlands,-0.01456231596,NA,309,Con,Margot James,For,No,Y,N,-0.16238463986421986,Stourbridge,0.423395445,0.224637681,0.115942029,0.063146998,0.14699793,NA,0.025879917,Lab
E14000977,0.21854218037809162,0.6287267428827618,0.11875140103115893,543,Stratford-on-Avon,0.5116542882,NA,0.5116542882,NA,West Midlands,NA,NA,649,Con,Nadhim Zahawi,For,No,Y,N,-0.41018456250467017,Stratford-on-Avon,0.455681818,0.117045455,0.232954546,0.054545455,0.111363636,NA,0.028409091,Lib Dem
E14000978,0.6848642351465185,0.21376467425396542,0.06471906084774622,544,Streatham,0.2241244158,0.2053967406,0.2053967406,http://www.bbc.co.uk/news/uk-politics-38762034,London,-0.01872767524,NA,610,Lab,Chuka Umunna,Against,No,N,N,0.4710995608925531,Streatham,0.194318182,0.443181818,0.229545455,0.069318182,0.035227273,NA,0.028409091,Lab
E14000979,0.6678288936263473,0.27522862664621145,0.01994381462812058,545,Stretford and Urmston,0.4846768539,NA,0.4846768539,NA,North West,NA,NA,241,Lab,Kate Green,Against,No,N,N,0.3926002669801359,Stretford and Urmston,0.227835052,0.41443299,0.144329897,0.069072165,0.118556701,NA,0.025773196,Lab
E14000980,0.4700075216246709,0.45924219631440394,0.0321706155196189,546,Stroud,0.4598749413,NA,0.4598749413,NA,South West,NA,NA,162,Lab,Dr David Drew,Against,No,N,N,0.010765325310266971,Stroud,0.350364964,0.266423358,0.195255475,0.056569343,0.108576642,NA,0.022810219,Lab
E14000981,0.3048007714295554,0.5805179598443365,0.06970417054103385,548,Suffolk Coastal,0.5581571415,NA,0.5581571415,NA,East of England,NA,NA,108,Con,Dr Therese Coffey,For,No,Y,N,-0.2757171884147811,Suffolk Coastal,0.417095778,0.160659114,0.198764161,0.071060762,0.126673532,NA,0.025746653,Lib Dem
E14000982,0.5554299394826095,0.33382101926359425,0.039391722639710934,551,Sunderland Central,0.5465294665,0.5993816529,0.5993816529,http://www.bbc.co.uk/news/uk-politics-38762034,North East,0.05285218639,NA,174,Lab,Julie Elliott,Against,No,N,N,0.2216089202190153,Sunderland Central,0.294165316,0.325769854,0.112641815,0.059967585,0.18719611,NA,0.020259319,Lab
E14000983,0.21055999446577428,0.6419355954480993,0.10845352979834665,553,Surrey Heath,0.5199617565,NA,0.5199617565,NA,South East,NA,NA,229,Con,Michael Gove,For,No,Y,Y,-0.431375600982325,Surrey Heath,0.413510747,0.106448311,0.262026612,0.06345957,0.128966223,NA,0.025588536,Lib Dem
E14000984,0.2051760631133346,0.5111987685203002,0.26686549932653453,556,Sutton and Cheam,0.5126743332,NA,0.5126743332,NA,London,NA,NA,527,Con,Paul Scully,For,No,N,N,-0.30602270540696563,Sutton and Cheam,0.435227273,0.117045455,0.292045455,0.042045455,0.085227273,NA,0.028409091,Lib Dem
E14000985,0.319440765825419,0.6096333572969087,0.04355064512467365,557,Sutton Coldfield,0.4667642556,0.5167437686,0.5167437686,http://www.bbc.co.uk/news/uk-politics-38762034,West Midlands,0.04997951296,NA,432,Con,Mr Andrew Mitchell,Against,Yes,N,N,-0.2901925914714897,Sutton Coldfield,0.45267959,0.168757127,0.185860889,0.063854048,0.100342075,NA,0.028506271,Lib Dem
E14000986,0.34814264487369984,0.6102313733814477,0.04162598174485247,562,Tamworth,0.660041137,NA,0.660041137,NA,West Midlands,NA,NA,485,Con,Christopher Pincher,For,No,Y,N,-0.2620887285077479,Tamworth,0.472752044,0.196185286,0.117166213,0.040871935,0.138964578,NA,0.034059946,Lab
E14000987,0.2845712191546543,0.5856340092841437,0.09021500122159785,563,Tatton,0.4583063,NA,0.4583063,NA,North West,NA,NA,421,Con,Esther McVey,Against,Yes,N,N,-0.3010627901294894,Tatton,0.406988695,0.167523124,0.231243577,0.062692703,0.105858171,NA,0.025693731,Lib Dem
E14000988,0.15366437758710927,0.5286505003727023,0.27668786576372256,564,Taunton Deane,0.5292471057,0.5292471057,0.5292471057,NA,South West,0,NA,490,Con,Rebecca Pow,For,No,N,N,-0.37498612278559307,Taunton Deane,0.390092879,0.090815273,0.318885449,0.050567595,0.123839009,NA,0.025799794,Lib Dem
E14000989,0.4712214116278029,0.4873338405764669,0.021348968356979813,565,Telford,0.670579494,NA,0.670579494,NA,West Midlands,NA,NA,8,Con,Lucy Allan,Against,Yes,N,N,-0.016112428948663993,Telford,0.378830084,0.285051068,0.119777159,0.065923863,0.1272052,NA,0.023212628,Lab
E14000990,0.21789316904745787,0.5999593798659536,0.1350788707602735,566,Tewkesbury,0.537790386,NA,0.537790386,NA,South West,NA,NA,511,Con,Mr Laurence Robertson,Against,Yes,N,N,-0.38206621081849573,Tewkesbury,0.397119342,0.125514403,0.236625514,0.063786008,0.151234568,NA,0.025720165,Lib Dem
E14000991,0.1792569763157013,0.6063615959264346,0.16327761214029682,164,The Cotswolds,0.4779690542,NA,0.4779690542,NA,South West,NA,NA,104,Con,Sir Geoffrey Clifton-Brown,For,No,N,N,-0.42710461961073326,The Cotswolds,0.417435897,0.107692308,0.295384615,0.054358974,0.099487179,NA,0.025641026,Lib Dem
E14000992,0.361185711689518,0.5543080992670073,0.027159097792944693,640,The Wrekin,0.5824790771,NA,0.5824790771,NA,West Midlands,NA,NA,494,Con,Mark Pritchard,Against,Yes,N,N,-0.19312238757748929,The Wrekin,0.363051471,0.175551471,0.176470588,0.063419118,0.198529412,NA,0.022977941,Lib Dem
E14000993,0.260526739258703,0.600261045253804,0.06899819413899766,569,Thirsk and Malton,0.5642595163,NA,0.5642595163,NA,Yorkshire and The Humber,NA,NA,294,Con,Kevin Hollinrake,For,No,N,N,-0.33973430599510096,Thirsk and Malton,0.459862385,0.129587156,0.205275229,0.06766055,0.108944954,NA,0.028669725,Lib Dem
E14000994,0.12057605050305781,0.5525350167685934,0.3144012625764451,570,Thornbury and Yate,0.5332839051,NA,0.5332839051,NA,South West,NA,NA,254,Con,Luke Hall,For,No,N,N,-0.4319589662655356,Thornbury and Yate,0.381930185,0.080082136,0.345995893,0.051334702,0.114989733,NA,0.025667351,Lib Dem
E14000995,0.38817685047193246,0.39503229011425733,0.015856929955290613,571,Thurrock,0.7025913649,NA,0.7025913649,NA,East of England,NA,NA,160,Con,Jackie Doyle-Price,For,No,Y,N,-0.006855439642324879,Thurrock,0.333607231,0.255546426,0.112571898,0.052588332,0.225143796,NA,0.020542317,Lab
E14000996,0.2710369281328375,0.6135259015826343,0.08023869238087002,572,Tiverton and Honiton,0.5762505819,NA,0.5762505819,NA,South West,NA,NA,469,Con,Neil Parish,For,No,N,N,-0.34248897344979684,Tiverton and Honiton,0.413580247,0.155349794,0.193415638,0.060699588,0.151234568,NA,0.025720165,Lib Dem
E14000997,0.22334686418191083,0.6364419140000351,0.06654717345844975,573,Tonbridge and Malling,0.5258550506,NA,0.5258550506,NA,South East,NA,NA,604,Con,Tom Tugendhat,For,No,N,N,-0.4130950498181243,Tonbridge and Malling,0.456200228,0.12741752,0.200227531,0.076222981,0.11149033,NA,0.028441411,Lib Dem
E14000998,0.5964140207319798,0.33068023585635453,0.05255195887985422,574,Tooting,0.2532017438,NA,0.2532017438,NA,London,NA,NA,10,Lab,Dr Rosena Allin-Khan,Against,No,N,N,0.26573378487562527,Tooting,0.254329991,0.340018232,0.247037375,0.082041933,0.053783045,NA,0.022789426,Lab
E14000999,0.18192832297651151,0.5303669832336734,0.2512604056747567,575,Torbay,0.6265951073,NA,0.6265951073,NA,South West,NA,NA,197,Con,Kevin Foster,For,No,N,N,-0.34843866025716186,Torbay,0.356553621,0.13015582,0.25939505,0.053162236,0.177818515,NA,0.022914757,Lib Dem
E14001000,0.21731674512441157,0.5650975117686617,0.1769670477471419,192,Torridge and West Devon,0.5707446545,NA,0.5707446545,NA,South West,NA,NA,117,Con,Mr Geoffrey Cox,For,No,Y,Y,-0.34778076664425017,Torridge and West Devon,0.403092784,0.127835052,0.251546392,0.049484536,0.142268041,NA,0.025773196,Lib Dem
E14001001,0.26845036801273126,0.5365426695842451,0.12862542271732644,577,Totnes,0.5408686983,NA,0.5408686983,NA,South West,NA,NA,643,Con,Dr Sarah Wollaston,Against,Yes,N,N,-0.26809230157151387,Totnes,0.389344262,0.146516393,0.262295082,0.057377049,0.118852459,NA,0.025614754,Lib Dem
E14001002,0.8157644054399157,0.11481789253937048,0.03419201848436328,578,Tottenham,0.3339574162,0.2377702633,0.2377702633,http://www.bbc.co.uk/news/uk-politics-38762034,London,-0.09618715291,NA,350,Lab,Mr David Lammy,Against,No,N,N,0.7009465129005452,Tottenham,0.140518418,0.551159618,0.17462483,0.058663029,0.040927694,NA,0.034106412,Lab
E14001003,0.37656010027009373,0.4435009797517962,0.14943421540416968,579,Truro and Falmouth,0.4622133598,NA,0.4622133598,NA,South West,NA,NA,454,Con,Sarah Newton,For,No,Y,N,-0.06694087948170246,Truro and Falmouth,0.354927007,0.210766423,0.255474453,0.063868613,0.092153285,NA,0.022810219,Lib Dem
E14001004,0.26547252301278385,0.5692043756571787,0.09878433470456935,580,Tunbridge Wells,0.4470139079,NA,0.4470139079,NA,South East,NA,NA,100,Con,Greg Clark,For,No,Y,Y,-0.3037318526443949,Tunbridge Wells,0.416837782,0.148870637,0.243326489,0.065708419,0.099589322,NA,0.025667351,Lib Dem
E14001005,0.09223110574747323,0.3802534318901795,0.5275154623623473,581,Twickenham,0.3367556087,NA,0.3367556087,NA,London,NA,NA,78,LD,Sir Vince Cable,Against,No,N,N,-0.2880223261427063,Twickenham,0.294520548,0.063013699,0.512328767,0.046575342,0.05890411,NA,0.024657534,Lib Dem
E14001006,0.5697527172957192,0.3645749059059411,0.030321150937423054,582,Tynemouth,0.4784100909,NA,0.4784100909,NA,North East,NA,NA,84,Lab,Sir Alan Campbell,Against,No,N,N,0.2051778113897781,Tynemouth,0.281910009,0.333333333,0.165289256,0.05785124,0.138659321,NA,0.022956841,Lab
E14001007,0.40009423052212273,0.5079025142416584,0.03929841093074057,587,Uxbridge and South Ruislip,0.5635574865,NA,0.5635574865,NA,London,NA,NA,317,Con,Boris Johnson,Against,Yes,N,N,-0.10780828371953571,Uxbridge and South Ruislip,0.40061792,0.231719876,0.15653965,0.049433574,0.135942328,NA,0.025746653,Lab
E14001008,0.5736710148613786,0.1867119654082337,0.2057701391664547,590,Vauxhall,0.1927288176,0.2242839619,0.2242839619,http://www.bbc.co.uk/news/uk-politics-38762034,London,0.03155514435,NA,291,Lab,Kate Hoey,Against,No,N,N,0.3869590494531449,Vauxhall,0.211397059,0.363970588,0.290441177,0.071691176,0.039522059,NA,0.022977941,Lab
E14001009,0.4966511105349581,0.4496370235934664,0.02037421139054533,591,Wakefield,0.6198129368,0.6276506725,0.6276506725,http://www.bbc.co.uk/news/uk-politics-38762034,Yorkshire and The Humber,0.007837735742,NA,122,Lab,Mary Creagh,Against,No,N,N,0.04701408694149167,Wakefield,0.345050879,0.29787234,0.118408881,0.042553191,0.172987974,NA,0.023126735,Lab
E14001010,0.7145782061092383,0.23229168820962504,0.015965917316402293,592,Wallasey,0.5300155788,0.4992311963,0.4992311963,http://www.bbc.co.uk/news/uk-politics-38762034,North West,-0.03078438253,NA,171,Lab,Ms Angela Eagle,Against,No,N,N,0.48228651789961324,Wallasey,0.221461187,0.438356164,0.130136986,0.055936073,0.125570776,NA,0.028538813,Lab
E14001011,0.4280917152001679,0.4963271945012855,0.01537331444461934,593,Walsall North,0.7186128751,0.7418521817,0.7418521817,http://www.bbc.co.uk/news/uk-politics-38762034,West Midlands,0.02323930663,NA,303,Con,Eddie Hughes,Against,Yes,N,N,-0.06823547930111756,Walsall North,0.355226642,0.295097132,0.065679926,0.042553191,0.218316374,NA,0.023126735,Lab
E14001012,0.5737429660555454,0.37198221092757305,0.013319114176801598,594,Walsall South,0.6364008321,0.6163527587,0.6163527587,http://www.bbc.co.uk/news/uk-politics-38762034,West Midlands,-0.02004807336,NA,614,Lab,Valerie Vaz,Against,No,N,N,0.20176075512797237,Walsall South,0.308247423,0.38556701,0.079381443,0.056701031,0.144329897,NA,0.025773196,Lab
E14001013,0.8057869264482894,0.14074735683276904,0.02874768917599651,595,Walthamstow,0.3640760308,0.3348858552,0.3348858552,0.618513324,London,-0.02919017563,NA,123,Lab,Stella Creasy,Against,No,N,N,0.6650395696155204,Walthamstow,0.145380435,0.504076087,0.173913044,0.065217391,0.077445652,NA,0.033967391,Lab
E14001014,0.5732793140811231,0.3274838648890564,0.04746313657134781,596,Wansbeck,0.5619074863,NA,0.5619074863,NA,North East,NA,NA,354,Lab,Ian Lavery,Against,No,N,N,0.2457954491920667,Wansbeck,0.247479377,0.35472044,0.153070578,0.053162236,0.168652612,NA,0.022914757,Lab
E14001015,0.26852929153171284,0.5417911386434389,0.14518411370711612,597,Wantage,0.4643220697,NA,0.4643220697,NA,South East,NA,NA,611,Con,Mr Edward Vaizey,For,No,N,N,-0.273261847111726,Wantage,0.385875128,0.151484135,0.285568066,0.055271238,0.096212897,NA,0.025588536,Lib Dem
E14001016,0.6716410485997115,0.26167736158782273,0.01932547380987912,598,Warley,0.6182570994,NA,0.6182570994,NA,West Midlands,NA,NA,563,Lab,John Spellar,Against,No,N,N,0.4099636870118888,Warley,0.225433526,0.453179191,0.083236994,0.05433526,0.154913295,NA,0.028901734,Lab
E14001017,0.5638436012119463,0.36634581693014817,0.024877877857245913,599,Warrington North,0.5864758174,NA,0.5864758174,NA,North West,NA,NA,326,Lab,Helen Jones,Against,No,N,N,0.19749778428179815,Warrington North,0.295142072,0.347387718,0.122823098,0.071494042,0.140238314,NA,0.022914757,Lab
E14001018,0.4838132107428018,0.44269699169287846,0.05385918219211227,600,Warrington South,0.5062010223,NA,0.5062010223,NA,North West,NA,NA,500,Lab,Faisal Rashid,Against,No,N,N,0.04111621904992335,Warrington South,0.3208,0.2848,0.18,0.0584,0.136,NA,0.02,Lab
E14001019,0.4666913329016742,0.4443807233373416,0.05198409027842013,601,Warwick and Leamington,0.4112854182,NA,0.4112854182,NA,West Midlands,NA,NA,626,Lab,Matt Western,Against,No,N,N,0.022310609564332617,Warwick and Leamington,0.34121929,0.243858053,0.222020018,0.090991811,0.079162875,NA,0.022747953,Lab
E14001020,0.6072608074136147,0.28833735889978807,0.02368511854882437,603,Washington and Sunderland West,0.6513037396,0.618513324,0.618513324,http://www.bbc.co.uk/news/uk-politics-38762034,North East,-0.03279041561,NA,290,Lab,Mrs Sharon Hodgson,Against,No,N,N,0.3189234485138266,Washington and Sunderland West,0.269694161,0.352177943,0.139017609,0.043558851,0.172381835,NA,0.023169601,Lab
E14001021,0.4203890121139737,0.4560825797645453,0.09102542228288688,604,Watford,0.5118404276,NA,0.5118404276,NA,East of England,NA,NA,264,Con,Richard Harrington,For,No,Y,N,-0.03569356765057158,Watford,0.336996337,0.222527473,0.22985348,0.075091575,0.112637363,NA,0.022893773,Lib Dem
E14001022,0.36883471921631167,0.5437787143562289,0.01921251471314121,605,Waveney,0.6320988539,NA,0.6320988539,NA,East of England,NA,NA,6,Con,Peter Aldous,For,No,N,N,-0.17494399513991726,Waveney,0.396462019,0.204994797,0.166493236,0.067637877,0.138397503,NA,0.026014568,Lab
E14001023,0.22160293728499603,0.6123809208785393,0.1038799947075946,606,Wealden,0.5254627488,NA,0.5254627488,NA,South East,NA,NA,216,Con,Ms Nusrat Ghani,For,No,Y,N,-0.3907779835935433,Wealden,0.422902494,0.103174603,0.227891157,0.081632653,0.136054422,NA,0.028344671,Lib Dem
E14001024,0.5150060261197716,0.4373975065694584,0.03206686029281015,607,Weaver Vale,0.50198502,NA,0.50198502,NA,North West,NA,NA,11,Lab,Mike Amesbury,Against,No,N,N,0.07760851955031323,Weaver Vale,0.35577798,0.331210191,0.123748863,0.065514104,0.10100091,NA,0.022747953,Lab
E14001025,0.3403268219383922,0.5743613824192336,0.03347107438016529,608,Wellingborough,0.6293857655,NA,0.6293857655,NA,East Midlands,NA,NA,47,Con,Mr Peter Bone,Against,Yes,N,N,-0.23403456048084142,Wellingborough,0.426059979,0.215098242,0.140641158,0.042399173,0.149948294,NA,0.025853154,Lab
E14001026,0.1171704222342751,0.5010929770063935,0.37647716253307695,609,Wells,0.534930546,NA,0.534930546,NA,South West,NA,NA,275,Con,James Heappey,For,No,N,N,-0.38392255477211845,Wells,0.389117043,0.088295688,0.341889117,0.040041068,0.114989733,NA,0.025667351,Lib Dem
E14001027,0.3678220983568484,0.5104414639338869,0.0742418084344578,610,Welwyn Hatfield,0.5253524015,NA,0.5253524015,NA,East of England,NA,NA,532,Con,Grant Shapps,Against,Yes,N,N,-0.14261936557703847,Welwyn Hatfield,0.358318099,0.221206581,0.200182815,0.067641682,0.129798903,NA,0.02285192,Lab
E14001028,0.6495779006530593,0.31274034632625664,0.03768175302068401,611,Wentworth and Dearne,0.707029144,0.689750761,0.689750761,https://timawells.wordpress.com/2016/08/30/rotherham-borough-eu-referendum-results-by-ward-and-constituency-freedom-of-information/,Yorkshire and The Humber,-0.01727838296,NA,274,Lab,John Healey,Against,No,N,N,0.3368375543268027,Wentworth and Dearne,0.260299626,0.36423221,0.110486891,0.053370787,0.188202247,NA,0.02340824,Lab
E14001029,0.5796715944549593,0.3823980766279605,0.015985472402680445,612,West Bromwich East,0.6759402633,NA,0.6759402633,NA,West Midlands,NA,NA,624,Lab,Tom Watson,Against,No,N,N,0.1972735178269988,West Bromwich East,0.297574627,0.345149254,0.105410448,0.049440299,0.179104478,NA,0.023320896,Lab
E14001030,0.5205574333684269,0.39699118967141356,0.009225910123566244,613,West Bromwich West,0.6913566785,NA,0.6913566785,NA,West Midlands,NA,NA,21,Lab,Mr Adrian Bailey,Against,No,N,N,0.1235662436970133,West Bromwich West,0.317173377,0.335250616,0.075595727,0.046836483,0.204601479,NA,0.020542317,Lab
E14001031,0.18282492701097353,0.5550689620457062,0.2347394207859324,200,West Dorset,0.5099666169,NA,0.5099666169,NA,South West,NA,NA,362,Con,Sir Oliver Letwin,For,No,N,N,-0.3722440350347327,West Dorset,0.41948718,0.101538462,0.292307692,0.061538462,0.099487179,NA,0.025641026,Lib Dem
E14001032,0.7674606312182909,0.16203795216445938,0.0302431310535679,614,West Ham,0.4737574112,NA,0.4737574112,NA,London,NA,NA,65,Lab,Lyn Brown,Against,No,N,N,0.6054226790538315,West Ham,0.164835165,0.509615385,0.115384615,0.06043956,0.115384615,NA,0.034340659,Lab
E14001033,0.5889058449318796,0.3739910643696336,0.01965470959201309,349,West Lancashire,0.5493803945,NA,0.5493803945,NA,North West,NA,NA,111,Lab,Rosie Cooper,Against,No,N,N,0.214914780562246,West Lancashire,0.305641026,0.380512821,0.10974359,0.056410256,0.122051282,NA,0.025641026,Lab
E14001034,0.2818768600471534,0.6116221543694199,0.04212886020175473,550,West Suffolk,0.6326052758,NA,0.6326052758,NA,East of England,NA,NA,258,Con,Matt Hancock,For,No,Y,Y,-0.3297452943222665,West Suffolk,0.452546296,0.165509259,0.143518519,0.070601852,0.138888889,NA,0.028935185,Lab
E14001035,0.23684723132227162,0.6145278107347134,0.09397743974783518,635,West Worcestershire,0.5258070914,NA,0.5258070914,NA,West Midlands,NA,NA,23,Con,Harriett Baldwin,For,No,Y,N,-0.3776805794124418,West Worcestershire,0.462414579,0.120728929,0.218678816,0.075170843,0.09453303,NA,0.028473804,Lib Dem
E14001036,0.5990068137198291,0.3331100588982561,0.052038341609885665,615,Westminster North,0.3297510088,NA,0.3297510088,NA,London,NA,NA,69,Lab,Ms Karen Buck,Against,No,N,N,0.265896754821573,Westminster North,0.290942361,0.356816103,0.212259835,0.06221409,0.054894785,NA,0.022872827,Lab
E14001037,0.09253777545611082,0.44322556929208506,0.45825836283785093,616,Westmorland and Lonsdale,0.4745074061,NA,0.4745074061,NA,North West,NA,NA,188,LD,Tim Farron,Against,No,N,N,-0.35068779383597426,Westmorland and Lonsdale,0.348314607,0.065372829,0.42185904,0.049029622,0.08988764,NA,0.025536261,Lib Dem
E14001039,0.6220815279121619,0.2849690799713937,0.01926717428799798,618,Wigan,0.6271327758,NA,0.6271327758,NA,North West,NA,NA,451,Lab,Lisa Nandy,Against,No,N,N,0.33711244794076817,Wigan,0.258031088,0.398963731,0.102590674,0.050777202,0.16373057,NA,0.025906736,Lab
